participantID,BlockType, randColour, randOri, randSize, TestCondition, Response, trialResult, RT(ms) ,
CTB20160607,2,1,1,1,2,1,1,280, 
CTB20160607,2,2,1,1,2,1,1,680, 
CTB20160607,2,1,2,1,2,2,1,493, 
CTB20160607,2,2,2,2,2,2,1,307, 
CTB20160607,2,1,2,2,2,2,1,747, 
CTB20160607,2,2,2,2,2,2,1,280, 
CTB20160607,2,2,1,1,2,1,1,547, 
CTB20160607,2,1,1,1,2,1,1,680, 
CTB20160607,2,2,2,2,2,2,1,267, 
CTB20160607,2,2,2,2,2,2,1,533, 
CTB20160607,2,1,1,2,2,1,1,547, 
CTB20160607,2,1,2,2,2,2,1,200, 
CTB20160607,2,2,1,2,2,1,1,320, 
CTB20160607,2,1,2,2,2,2,1,107, 
CTB20160607,2,1,2,1,2,2,1,307, 
CTB20160607,2,1,1,1,2,1,1,120, 
CTB20160607,9,1,2,2,2,2,1,1280, 
CTB20160607,9,2,2,1,2,2,1,1800, 
CTB20160607,9,2,1,2,3,2,1,720, 
CTB20160607,9,2,2,1,1,2,1,813, 
CTB20160607,9,2,2,2,3,2,1,586, 
CTB20160607,9,1,2,1,3,1,1,467, 
CTB20160607,9,1,2,1,2,2,1,627, 
CTB20160607,9,1,2,1,1,1,1,613, 
CTB20160607,9,1,1,1,3,1,1,613, 
CTB20160607,9,1,1,1,3,1,1,587, 
CTB20160607,9,1,2,1,3,1,1,653, 
CTB20160607,9,1,2,1,2,2,1,1186, 
CTB20160607,9,2,2,2,3,2,1,707, 
CTB20160607,9,2,1,2,2,1,1,666, 
CTB20160607,9,1,1,1,2,1,1,800, 
CTB20160607,9,1,2,2,1,1,1,573, 
CTB20160607,9,1,2,2,2,2,1,626, 
CTB20160607,9,1,1,2,3,2,1,640, 
CTB20160607,9,1,1,2,1,1,1,773, 
CTB20160607,9,2,1,1,2,2,0,2986, 
CTB20160607,9,2,1,1,1,2,1,507, 
CTB20160607,9,2,2,2,1,2,1,506, 
CTB20160607,9,1,1,2,3,2,1,640, 
CTB20160607,9,1,2,2,2,2,1,667, 
CTB20160607,9,1,1,1,1,1,1,546, 
CTB20160607,9,2,1,1,1,2,1,413, 
CTB20160607,9,1,2,1,2,2,1,1306, 
CTB20160607,9,1,2,1,3,1,1,1640, 
CTB20160607,9,1,2,2,1,1,1,640, 
CTB20160607,9,2,1,2,3,2,1,1106, 
CTB20160607,9,2,2,1,2,2,1,2039, 
CTB20160607,9,2,2,2,2,2,1,826, 
CTB20160607,9,2,1,2,3,2,1,1453, 
CTB20160607,9,1,2,2,1,2,0,1253, 
CTB20160607,9,2,1,2,2,1,1,1173, 
CTB20160607,9,2,2,1,2,2,1,1186, 
CTB20160607,9,1,1,2,3,2,1,2399, 
CTB20160607,9,2,2,2,2,2,1,840, 
CTB20160607,9,1,2,2,3,1,0,720, 
CTB20160607,9,1,1,1,1,1,1,760, 
CTB20160607,9,1,2,2,1,2,0,1013, 
CTB20160607,9,1,1,2,2,1,1,800, 
CTB20160607,9,2,2,2,2,2,1,1013, 
CTB20160607,9,1,2,2,2,2,1,920, 
CTB20160607,9,2,2,2,1,2,1,880, 
CTB20160607,9,1,1,2,2,1,1,587, 
CTB20160607,9,1,2,2,2,2,1,440, 
CTB20160607,9,2,2,1,1,2,1,693, 
CTB20160607,9,2,2,1,2,2,1,520, 
CTB20160607,9,1,2,1,3,2,0,507, 
CTB20160607,9,1,2,2,3,2,1,1346, 
CTB20160607,9,1,2,2,2,2,1,1373, 
CTB20160607,9,2,2,1,3,1,1,986, 
CTB20160607,9,1,2,1,3,1,1,467, 
CTB20160607,9,1,1,1,2,1,1,427, 
CTB20160607,9,1,1,1,1,1,1,547, 
CTB20160607,9,2,1,1,1,2,1,360, 
CTB20160607,9,1,1,1,2,1,1,493, 
CTB20160607,9,1,2,2,2,1,0,960, 
CTB20160607,9,2,2,1,3,1,1,2066, 
CTB20160607,9,2,2,1,3,1,1,693, 
CTB20160607,9,2,1,2,1,2,1,627, 
CTB20160607,9,1,1,1,1,1,1,573, 
CTB20160607,9,1,1,1,2,1,1,1506, 
CTB20160607,9,1,1,2,1,1,1,733, 
CTB20160607,9,2,1,1,2,1,1,760, 
CTB20160607,9,1,2,1,1,1,1,626, 
CTB20160607,9,2,1,1,2,1,1,973, 
CTB20160607,9,1,1,1,3,1,1,1066, 
CTB20160607,9,1,1,2,1,1,1,573, 
CTB20160607,9,2,2,1,1,2,1,387, 
CTB20160607,9,2,2,2,1,2,1,453, 
CTB20160607,9,2,2,2,3,2,1,653, 
CTB20160607,9,2,2,2,3,2,1,547, 
CTB20160607,9,2,2,1,3,1,1,440, 
CTB20160607,9,1,2,2,1,2,0,1106, 
CTB20160607,9,1,2,2,1,1,1,520, 
CTB20160607,9,2,2,2,2,2,1,840, 
CTB20160607,9,1,2,1,1,1,1,440, 
CTB20160607,9,2,1,2,3,2,1,1426, 
CTB20160607,9,2,1,2,2,1,1,733, 
CTB20160607,9,1,2,1,1,1,1,453, 
CTB20160607,9,2,1,2,1,2,1,280, 
CTB20160607,9,1,2,1,3,1,1,613, 
CTB20160607,9,2,2,2,1,2,1,853, 
CTB20160607,9,2,2,2,2,2,1,1120, 
CTB20160607,9,1,2,2,2,1,0,746, 
CTB20160607,9,1,2,2,1,1,1,586, 
CTB20160607,9,2,2,2,1,2,1,333, 
CTB20160607,9,2,2,2,1,2,1,373, 
CTB20160607,9,2,1,2,3,2,1,1200, 
CTB20160607,9,1,1,2,1,1,1,586, 
CTB20160607,9,2,1,2,2,1,1,560, 
CTB20160607,9,1,1,1,3,1,1,1106, 
CTB20160607,9,1,2,1,2,2,1,627, 
CTB20160607,9,2,1,2,3,2,1,2213, 
CTB20160607,9,2,1,1,1,2,1,560, 
CTB20160607,9,1,1,1,2,1,1,720, 
CTB20160607,9,2,2,2,2,2,1,413, 
CTB20160607,9,1,1,2,2,1,1,587, 
CTB20160607,9,1,1,2,3,2,1,666, 
CTB20160607,9,1,2,1,3,1,1,346, 
CTB20160607,9,1,2,1,3,1,1,573, 
CTB20160607,9,2,2,2,3,2,1,600, 
CTB20160607,9,2,2,2,2,2,1,400, 
CTB20160607,9,2,2,1,2,2,1,467, 
CTB20160607,9,1,2,1,2,2,1,466, 
CTB20160607,9,1,2,2,3,2,1,373, 
CTB20160607,9,1,1,1,2,1,1,280, 
CTB20160607,9,1,1,2,1,1,1,320, 
CTB20160607,9,1,1,1,2,2,0,1493, 
CTB20160607,9,2,1,1,3,1,1,1306, 
CTB20160607,9,1,1,1,1,2,0,560, 
CTB20160607,9,2,2,1,3,1,1,1226, 
CTB20160607,9,2,2,1,3,1,1,573, 
CTB20160607,9,1,2,1,3,1,1,573, 
CTB20160607,9,2,2,1,2,2,1,800, 
CTB20160607,9,1,1,2,3,1,0,1733, 
CTB20160607,9,1,1,2,3,2,1,480, 
CTB20160607,9,1,2,1,3,1,1,507, 
CTB20160607,9,2,1,1,2,1,1,733, 
CTB20160607,9,2,2,2,1,2,1,680, 
CTB20160607,9,2,2,1,2,2,1,973, 
CTB20160607,9,1,1,1,3,1,1,466, 
CTB20160607,9,2,1,2,1,2,1,986, 
CTB20160607,9,1,1,2,2,1,1,1640, 
CTB20160607,9,1,1,2,1,1,1,826, 
CTB20160607,9,2,2,1,3,1,1,893, 
CTB20160607,9,2,2,2,3,2,1,467, 
CTB20160607,9,1,1,1,1,1,1,373, 
CTB20160607,9,2,2,1,1,2,1,626, 
CTB20160607,9,2,1,2,1,2,1,506, 
CTB20160607,9,1,2,1,1,1,1,400, 
CTB20160607,9,1,2,1,2,2,1,960, 
CTB20160607,9,2,2,2,1,2,1,626, 
CTB20160607,9,1,1,2,1,1,1,453, 
CTB20160607,9,2,2,1,1,2,1,440, 
CTB20160607,9,1,1,2,3,2,1,773, 
CTB20160607,9,1,2,1,2,2,1,773, 
CTB20160607,9,2,2,1,2,2,1,506, 
CTB20160607,9,2,2,1,3,2,0,467, 
CTB20160607,9,2,2,2,3,1,0,2559, 
CTB20160607,9,2,2,1,1,2,1,720, 
CTB20160607,9,1,1,2,2,1,1,1240, 
CTB20160607,9,1,1,1,1,1,1,880, 
CTB20160607,9,2,2,2,3,2,1,467, 
CTB20160607,9,2,1,2,2,1,1,1786, 
CTB20160607,9,1,1,1,1,1,1,827, 
CTB20160607,9,2,2,2,2,2,1,720, 
CTB20160607,9,1,1,1,2,1,1,1626, 
CTB20160607,9,1,1,2,1,1,1,2706, 
CTB20160607,9,1,2,2,3,2,1,1013, 
CTB20160607,9,1,1,1,1,1,1,493, 
CTB20160607,9,2,2,1,1,2,1,546, 
CTB20160607,9,2,1,1,1,2,1,1400, 
CTB20160607,9,1,2,2,1,1,1,2839, 
CTB20160607,9,1,1,1,3,1,1,1733, 
CTB20160607,9,2,2,2,2,1,0,4679, 
CTB20160607,9,2,1,1,1,2,1,600, 
CTB20160607,9,2,2,1,2,2,1,1200, 
CTB20160607,9,2,1,2,3,2,1,760, 
CTB20160607,9,2,1,1,2,1,1,1333, 
CTB20160607,9,2,1,2,1,2,1,547, 
CTB20160607,9,1,1,1,3,1,1,613, 
CTB20160607,9,2,1,2,2,1,1,1733, 
CTB20160607,9,1,1,2,2,1,1,533, 
CTB20160607,9,1,1,2,3,2,1,493, 
CTB20160607,9,2,1,2,2,1,1,520, 
CTB20160607,9,1,2,1,2,2,1,893, 
CTB20160607,9,2,1,1,1,2,1,653, 
CTB20160607,9,2,1,1,3,1,1,720, 
CTB20160607,9,2,2,1,1,2,1,533, 
CTB20160607,9,2,2,2,2,2,1,560, 
CTB20160607,9,1,2,2,1,2,0,627, 
CTB20160607,9,1,2,2,3,2,1,1253, 
CTB20160607,9,1,2,1,3,1,1,480, 
CTB20160607,9,1,2,2,2,2,1,413, 
CTB20160607,9,2,2,2,3,2,1,627, 
CTB20160607,9,2,1,1,2,1,1,853, 
CTB20160607,9,2,2,2,3,2,1,373, 
CTB20160607,9,1,1,2,2,1,1,760, 
CTB20160607,9,1,1,2,3,2,1,1213, 
CTB20160607,9,1,1,2,2,1,1,653, 
CTB20160607,9,2,2,1,3,1,1,533, 
CTB20160607,9,1,2,2,1,2,0,866, 
CTB20160607,9,2,2,2,1,2,1,413, 
CTB20160607,9,1,1,2,2,1,1,493, 
CTB20160607,9,2,1,1,3,2,0,653, 
CTB20160607,9,2,1,2,1,2,1,587, 
CTB20160607,9,2,2,1,1,2,1,506, 
CTB20160607,9,2,2,1,3,1,1,640, 
CTB20160607,9,2,1,2,3,2,1,586, 
CTB20160607,9,1,2,1,1,2,0,613, 
CTB20160607,9,1,1,1,3,1,1,547, 
CTB20160607,9,2,1,1,1,2,1,507, 
CTB20160607,9,2,1,1,3,1,1,613, 
CTB20160607,9,2,1,1,3,1,1,773, 
CTB20160607,9,1,2,1,2,2,1,720, 
CTB20160607,9,2,2,1,1,2,1,733, 
CTB20160607,9,2,2,2,1,2,1,520, 
CTB20160607,9,2,1,1,3,1,1,853, 
CTB20160607,9,1,1,1,2,1,1,746, 
CTB20160607,9,1,1,1,1,1,1,586, 
CTB20160607,9,2,2,1,2,2,1,560, 
CTB20160607,9,1,2,1,1,2,0,480, 
CTB20160607,9,2,1,1,3,1,1,760, 
CTB20160607,9,1,1,2,2,1,1,587, 
CTB20160607,9,2,1,1,1,2,1,493, 
CTB20160607,9,2,1,1,2,1,1,773, 
CTB20160607,9,2,1,2,3,2,1,786, 
CTB20160607,9,2,1,1,3,1,1,586, 
CTB20160607,9,1,2,1,2,2,1,627, 
CTB20160607,9,2,1,1,3,1,1,640, 
CTB20160607,9,1,1,1,2,1,1,867, 
CTB20160607,9,1,1,1,2,1,1,560, 
CTB20160607,9,2,1,1,2,1,1,653, 
CTB20160607,9,1,2,2,3,2,1,427, 
CTB20160607,9,2,1,2,2,1,1,453, 
CTB20160607,9,2,1,1,2,1,1,653, 
CTB20160607,9,1,1,1,1,2,0,920, 
CTB20160607,9,2,2,1,1,2,1,507, 
CTB20160607,9,2,2,2,3,2,1,1586, 
CTB20160607,9,1,2,2,2,2,1,680, 
CTB20160607,9,1,2,1,1,1,1,666, 
CTB20160607,9,1,2,1,1,1,1,560, 
CTB20160607,9,1,1,1,3,1,1,507, 
CTB20160607,9,2,1,2,1,1,0,1800, 
CTB20160607,9,2,1,2,2,1,1,840, 
CTB20160607,9,1,2,2,1,1,1,1013, 
CTB20160607,9,1,1,2,1,1,1,507, 
CTB20160607,9,2,1,2,3,2,1,560, 
CTB20160607,9,1,2,1,2,2,1,1106, 
CTB20160607,9,1,2,2,3,2,1,400, 
CTB20160607,9,2,1,2,1,2,1,586, 
CTB20160607,9,1,2,1,1,1,1,333, 
CTB20160607,9,2,1,2,2,1,1,520, 
CTB20160607,9,1,1,2,2,1,1,413, 
CTB20160607,9,1,1,1,3,1,1,533, 
CTB20160607,9,1,2,2,3,2,1,466, 
CTB20160607,9,1,2,2,2,2,1,600, 
CTB20160607,9,2,2,2,2,2,1,667, 
CTB20160607,9,1,1,1,1,1,1,746, 
CTB20160607,9,1,1,2,3,2,1,746, 
CTB20160607,9,2,2,1,3,1,1,667, 
CTB20160607,9,2,2,2,1,2,1,587, 
CTB20160607,9,1,2,2,2,2,1,640, 
CTB20160607,9,1,1,2,2,2,0,4745, 
CTB20160607,9,1,2,2,3,2,1,520, 
CTB20160607,9,1,1,2,3,2,1,667, 
CTB20160607,9,1,1,2,1,1,1,480, 
CTB20160607,9,1,2,2,3,2,1,933, 
CTB20160607,9,2,1,2,1,2,1,427, 
CTB20160607,9,1,2,1,2,2,1,840, 
CTB20160607,9,2,2,1,2,2,1,560, 
CTB20160607,9,2,1,1,1,2,1,680, 
CTB20160607,9,1,1,2,1,1,1,493, 
CTB20160607,9,1,1,2,1,1,1,560, 
CTB20160607,9,1,1,1,2,1,1,666, 
CTB20160607,9,2,1,1,3,1,1,773, 
CTB20160607,9,1,2,1,1,1,1,627, 
CTB20160607,9,1,2,2,3,2,1,413, 
CTB20160607,9,2,1,1,1,2,1,480, 
CTB20160607,9,1,2,2,1,1,1,506, 
CTB20160607,9,2,1,2,3,2,1,960, 
CTB20160607,9,2,1,1,2,1,1,387, 
CTB20160607,9,1,2,1,3,1,1,427, 
CTB20160607,9,1,2,1,1,1,1,466, 
CTB20160607,9,1,2,2,3,2,1,453, 
CTB20160607,9,2,1,2,3,2,1,933, 
CTB20160607,9,2,1,1,3,1,1,586, 
CTB20160607,9,2,1,2,1,2,1,533, 
CTB20160607,9,1,1,2,3,2,1,546, 
CTB20160607,9,1,1,1,3,1,1,400, 
CTB20160607,9,2,1,2,1,2,1,387, 
CTB20160607,9,2,2,2,3,2,1,640, 
CTB20160607,9,2,2,2,2,2,1,373, 
CTB20160607,9,2,2,2,1,2,1,480, 
CTB20160607,9,2,1,2,2,2,0,546, 
CTB20160607,9,2,1,1,3,1,1,560, 
CTB20160607,9,2,2,1,1,2,1,560, 
CTB20160607,9,2,2,1,2,2,1,760, 
CTB20160607,9,2,2,1,3,1,1,520, 
CTB20160607,9,2,1,2,2,1,1,587, 
CTB20160607,9,2,1,1,2,1,1,680, 
CTB20160607,9,2,1,1,2,1,1,613, 
CTB20160607,9,2,1,1,1,2,1,520, 
CTB20160607,9,1,1,1,3,1,1,667, 
CTB20160607,9,2,1,2,1,2,1,387, 
CTB20160607,6,1,2,2,1,1,1,813, 
CTB20160607,6,2,1,2,3,2,1,413, 
CTB20160607,6,2,1,1,3,1,1,560, 
CTB20160607,6,2,2,2,1,2,1,427, 
CTB20160607,6,1,2,1,3,1,1,427, 
CTB20160607,6,1,2,2,1,1,1,826, 
CTB20160607,6,1,1,1,1,1,1,413, 
CTB20160607,6,1,1,1,3,1,1,320, 
CTB20160607,6,2,2,2,3,2,1,427, 
CTB20160607,6,1,1,1,1,1,1,506, 
CTB20160607,6,1,2,2,3,2,1,480, 
CTB20160607,6,1,2,2,1,1,1,480, 
CTB20160607,6,1,2,2,3,2,1,600, 
CTB20160607,6,2,1,1,3,1,1,453, 
CTB20160607,6,2,2,1,3,1,1,853, 
CTB20160607,6,2,1,1,3,1,1,613, 
CTB20160607,6,1,1,2,3,2,1,600, 
CTB20160607,6,2,1,1,3,1,1,467, 
CTB20160607,6,1,2,1,3,1,1,400, 
CTB20160607,6,1,2,1,3,1,1,347, 
CTB20160607,6,2,2,2,3,2,1,426, 
CTB20160607,6,1,1,2,1,2,0,307, 
CTB20160607,6,1,1,2,1,1,1,413, 
CTB20160607,6,2,1,1,1,2,1,600, 
CTB20160607,6,2,2,1,3,1,1,493, 
CTB20160607,6,1,2,2,1,1,1,520, 
CTB20160607,6,2,1,2,3,2,1,573, 
CTB20160607,6,1,2,1,3,1,1,427, 
CTB20160607,6,1,2,1,1,1,1,360, 
CTB20160607,6,1,1,1,3,1,1,373, 
CTB20160607,6,2,2,1,1,2,1,387, 
CTB20160607,6,1,1,1,3,1,1,453, 
CTB20160607,6,1,1,2,1,1,1,760, 
CTB20160607,6,1,2,2,3,2,1,706, 
CTB20160607,6,1,2,1,3,1,1,347, 
CTB20160607,6,1,1,1,3,1,1,373, 
CTB20160607,6,1,2,1,1,1,1,373, 
CTB20160607,6,2,1,1,3,1,1,453, 
CTB20160607,6,2,2,1,1,2,1,547, 
CTB20160607,6,2,1,2,3,2,1,467, 
CTB20160607,6,2,2,1,3,1,1,307, 
CTB20160607,6,1,2,1,1,1,1,373, 
CTB20160607,6,2,2,1,3,1,1,667, 
CTB20160607,6,1,2,1,3,1,1,493, 
CTB20160607,6,2,1,2,1,2,1,373, 
CTB20160607,6,1,1,2,3,2,1,560, 
CTB20160607,6,1,2,2,3,2,1,453, 
CTB20160607,6,2,2,2,3,2,1,440, 
CTB20160607,6,1,2,2,1,1,1,466, 
CTB20160607,6,1,2,2,3,2,1,507, 
CTB20160607,6,1,1,1,3,1,1,293, 
CTB20160607,6,2,2,1,1,2,1,813, 
CTB20160607,6,1,1,2,3,1,0,440, 
CTB20160607,6,1,1,1,1,1,1,1026, 
CTB20160607,6,2,2,1,3,1,1,520, 
CTB20160607,6,2,1,2,3,2,1,427, 
CTB20160607,6,2,1,2,1,2,1,1000, 
CTB20160607,6,1,2,2,3,2,1,453, 
CTB20160607,6,2,1,1,3,1,1,400, 
CTB20160607,6,2,1,2,3,2,1,333, 
CTB20160607,6,1,2,1,1,1,1,813, 
CTB20160607,6,1,2,2,1,1,1,586, 
CTB20160607,6,2,2,1,3,1,1,440, 
CTB20160607,6,1,1,1,3,1,1,387, 
CTB20160607,6,1,1,1,1,1,1,320, 
CTB20160607,6,1,2,1,1,1,1,546, 
CTB20160607,6,2,1,2,1,2,1,586, 
CTB20160607,6,1,1,1,1,1,1,440, 
CTB20160607,6,2,2,2,1,2,1,573, 
CTB20160607,6,1,1,2,3,2,1,813, 
CTB20160607,6,1,1,2,3,2,1,493, 
CTB20160607,6,2,1,2,3,2,1,586, 
CTB20160607,6,1,2,2,3,2,1,573, 
CTB20160607,6,1,1,1,1,1,1,267, 
CTB20160607,6,2,1,1,1,2,1,320, 
CTB20160607,6,1,1,2,1,1,1,347, 
CTB20160607,6,2,1,2,3,2,1,426, 
CTB20160607,6,2,1,1,1,2,1,480, 
CTB20160607,6,2,2,2,1,2,1,467, 
CTB20160607,6,1,1,1,3,1,1,1240, 
CTB20160607,6,2,2,1,3,2,0,1386, 
CTB20160607,6,2,1,2,3,2,1,440, 
CTB20160607,6,2,2,1,3,1,1,227, 
CTB20160607,6,1,1,2,3,2,1,520, 
CTB20160607,6,1,1,1,1,1,1,320, 
CTB20160607,6,2,2,1,1,2,1,480, 
CTB20160607,6,2,1,2,1,2,1,360, 
CTB20160607,6,1,1,1,1,1,1,386, 
CTB20160607,6,1,1,1,3,1,1,440, 
CTB20160607,6,1,2,2,3,2,1,307, 
CTB20160607,6,1,1,1,3,1,1,453, 
CTB20160607,6,2,2,2,1,2,1,320, 
CTB20160607,6,1,2,1,1,1,1,786, 
CTB20160607,6,2,2,1,1,2,1,413, 
CTB20160607,6,2,2,2,3,2,1,573, 
CTB20160607,6,2,2,1,1,2,1,720, 
CTB20160607,6,2,1,2,1,2,1,733, 
CTB20160607,6,2,1,2,1,2,1,333, 
CTB20160607,6,1,2,1,1,1,1,333, 
CTB20160607,6,2,2,2,3,2,1,493, 
CTB20160607,6,2,2,1,1,2,1,1453, 
CTB20160607,6,2,1,2,3,2,1,573, 
CTB20160607,6,2,1,1,1,2,1,853, 
CTB20160607,6,1,1,2,1,1,1,573, 
CTB20160607,6,2,1,2,1,2,1,466, 
CTB20160607,6,2,2,1,3,1,1,880, 
CTB20160607,6,2,2,2,3,2,1,533, 
CTB20160607,6,1,2,2,1,2,0,1266, 
CTB20160607,6,2,2,2,1,2,1,467, 
CTB20160607,6,2,2,1,1,2,1,440, 
CTB20160607,6,2,2,2,1,2,1,453, 
CTB20160607,6,2,2,2,1,2,1,320, 
CTB20160607,6,1,2,1,3,1,1,613, 
CTB20160607,6,1,1,2,1,1,1,560, 
CTB20160607,6,2,1,2,1,2,1,413, 
CTB20160607,6,2,1,2,3,2,1,573, 
CTB20160607,6,2,1,1,1,2,1,866, 
CTB20160607,6,1,2,1,3,1,1,493, 
CTB20160607,6,1,2,1,3,1,1,706, 
CTB20160607,6,2,1,2,3,2,1,440, 
CTB20160607,6,1,1,1,3,1,1,413, 
CTB20160607,6,2,1,1,1,2,1,387, 
CTB20160607,6,2,1,1,1,2,1,480, 
CTB20160607,6,1,2,2,3,2,1,467, 
CTB20160607,6,2,1,1,1,2,1,586, 
CTB20160607,6,2,2,2,1,2,1,400, 
CTB20160607,6,1,1,1,3,1,1,773, 
CTB20160607,6,1,2,2,3,1,0,3386, 
CTB20160607,6,2,2,1,3,2,0,1280, 
CTB20160607,6,1,2,1,1,1,1,1000, 
CTB20160607,6,2,1,2,1,2,1,960, 
CTB20160607,6,1,1,2,1,1,1,3012, 
CTB20160607,6,2,2,2,3,2,1,507, 
CTB20160607,6,1,2,1,3,1,1,440, 
CTB20160607,6,1,2,2,3,2,1,320, 
CTB20160607,6,1,1,2,3,2,1,360, 
CTB20160607,6,1,1,1,1,1,1,280, 
CTB20160607,6,2,2,2,3,2,1,520, 
CTB20160607,6,2,1,1,3,1,1,440, 
CTB20160607,6,1,1,2,3,2,1,413, 
CTB20160607,6,2,2,1,3,1,1,413, 
CTB20160607,6,1,2,1,1,1,1,1800, 
CTB20160607,6,2,2,2,1,2,1,440, 
CTB20160607,6,1,1,2,1,1,1,840, 
CTB20160607,6,2,2,2,1,2,1,373, 
CTB20160607,6,2,1,2,3,2,1,786, 
CTB20160607,6,2,2,1,1,2,1,600, 
CTB20160607,6,1,2,2,1,1,1,427, 
CTB20160607,6,1,2,2,1,1,1,520, 
CTB20160607,6,1,2,2,1,1,1,587, 
CTB20160607,6,2,1,2,1,2,1,373, 
CTB20160607,6,1,2,1,3,1,1,426, 
CTB20160607,6,2,1,1,1,2,1,467, 
CTB20160607,6,1,1,2,3,2,1,573, 
CTB20160607,6,1,1,2,3,2,1,200, 
CTB20160607,6,2,2,1,1,2,1,667, 
CTB20160607,6,1,2,1,3,1,1,307, 
CTB20160607,6,1,1,1,1,1,1,440, 
CTB20160607,6,1,1,2,3,2,1,546, 
CTB20160607,6,2,2,2,1,2,1,373, 
CTB20160607,6,2,1,1,3,2,0,773, 
CTB20160607,6,1,2,1,1,2,0,347, 
CTB20160607,6,1,1,2,1,1,1,307, 
CTB20160607,6,1,1,2,1,1,1,533, 
CTB20160607,6,1,2,2,3,2,1,467, 
CTB20160607,6,2,2,2,3,2,1,387, 
CTB20160607,6,2,1,1,3,1,1,480, 
CTB20160607,6,2,1,1,1,1,0,866, 
CTB20160607,6,1,2,1,1,1,1,493, 
CTB20160607,6,2,2,2,3,2,1,600, 
CTB20160607,6,1,1,2,1,2,0,760, 
CTB20160607,6,2,2,2,3,2,1,520, 
CTB20160607,6,1,2,2,1,2,0,853, 
CTB20160607,6,2,1,2,1,2,1,387, 
CTB20160607,6,2,1,2,1,2,1,707, 
CTB20160607,6,2,2,2,3,2,1,413, 
CTB20160607,6,1,1,1,1,2,0,387, 
CTB20160607,6,2,1,1,3,1,1,733, 
CTB20160607,6,2,1,1,1,2,1,533, 
CTB20160607,6,2,1,1,3,1,1,466, 
CTB20160607,6,1,1,1,1,1,1,333, 
CTB20160607,6,1,1,1,3,1,1,480, 
CTB20160607,6,2,1,1,3,1,1,480, 
CTB20160607,6,1,2,2,1,2,0,1106, 
CTB20160607,6,1,2,1,1,1,1,573, 
CTB20160607,6,2,2,1,1,2,1,440, 
CTB20160607,6,1,1,2,1,1,1,440, 
CTB20160607,6,2,2,1,3,1,1,667, 
CTB20160607,6,2,1,1,1,2,1,560, 
CTB20160607,6,2,2,1,1,2,1,400, 
CTB20160607,6,2,2,2,1,2,1,600, 
CTB20160607,6,1,1,2,3,1,0,293, 
CTB20160607,7,2,1,2,3,2,1,706, 
CTB20160607,7,2,2,1,2,2,1,706, 
CTB20160607,7,1,1,2,2,1,1,626, 
CTB20160607,7,2,2,2,2,2,1,453, 
CTB20160607,7,1,1,2,2,1,1,427, 
CTB20160607,7,2,2,2,3,2,1,413, 
CTB20160607,7,2,2,2,2,2,1,333, 
CTB20160607,7,1,2,2,2,2,1,493, 
CTB20160607,7,2,1,2,2,1,1,400, 
CTB20160607,7,2,1,2,2,1,1,440, 
CTB20160607,7,1,2,1,3,1,1,973, 
CTB20160607,7,1,2,2,2,2,1,320, 
CTB20160607,7,2,2,1,2,2,1,813, 
CTB20160607,7,1,2,1,2,2,1,467, 
CTB20160607,7,1,2,2,3,2,1,347, 
CTB20160607,7,1,1,1,3,1,1,307, 
CTB20160607,7,1,2,2,2,2,1,307, 
CTB20160607,7,1,1,1,3,1,1,1026, 
CTB20160607,7,1,2,2,3,2,1,280, 
CTB20160607,7,1,2,1,2,1,0,280, 
CTB20160607,7,1,1,1,2,1,1,493, 
CTB20160607,7,2,2,2,2,2,1,533, 
CTB20160607,7,2,2,2,3,2,1,387, 
CTB20160607,7,1,2,1,3,1,1,347, 
CTB20160607,7,1,2,2,3,2,1,400, 
CTB20160607,7,1,2,1,3,1,1,427, 
CTB20160607,7,2,2,1,2,2,1,880, 
CTB20160607,7,2,1,1,3,1,1,387, 
CTB20160607,7,2,2,1,2,2,1,1026, 
CTB20160607,7,2,2,2,3,2,1,413, 
CTB20160607,7,2,1,2,2,1,1,386, 
CTB20160607,7,2,2,1,3,2,0,426, 
CTB20160607,7,1,1,1,2,1,1,506, 
CTB20160607,7,1,1,2,3,2,1,587, 
CTB20160607,7,1,1,1,2,1,1,693, 
CTB20160607,7,2,2,2,3,2,1,413, 
CTB20160607,7,2,1,2,3,2,1,347, 
CTB20160607,7,1,2,2,3,2,1,347, 
CTB20160607,7,1,2,1,3,1,1,267, 
CTB20160607,7,1,1,2,3,2,1,453, 
CTB20160607,7,1,2,2,3,2,1,453, 
CTB20160607,7,2,1,2,3,2,1,453, 
CTB20160607,7,2,2,1,3,1,1,626, 
CTB20160607,7,2,2,1,3,1,1,507, 
CTB20160607,7,2,2,1,3,1,1,307, 
CTB20160607,7,1,1,1,2,1,1,320, 
CTB20160607,7,2,2,1,2,2,1,253, 
CTB20160607,7,2,2,2,2,2,1,227, 
CTB20160607,7,2,1,2,3,2,1,467, 
CTB20160607,7,2,1,2,3,2,1,253, 
CTB20160607,7,1,1,2,2,2,0,560, 
CTB20160607,7,1,2,1,2,2,1,667, 
CTB20160607,7,1,1,2,2,1,1,453, 
CTB20160607,7,2,1,2,2,1,1,467, 
CTB20160607,7,1,2,1,3,2,0,386, 
CTB20160607,7,2,1,1,2,1,1,1120, 
CTB20160607,7,2,2,1,2,2,1,453, 
CTB20160607,7,2,2,1,3,1,1,560, 
CTB20160607,7,2,1,1,3,1,1,400, 
